Bonus Episode: Return to Marielda Marathon Livestream
Transcriber:anachilles#0191 (start to approx. 4:57:30 using YouTube feed); thedreadbiter (4:57:30 to end; edits)
[Unnamed Marielda music plays under narration]        
Austin (as Samol):        Well, I suppose I've got a story or two left in these old bones. And hell, since it is another one about Marielda, why not make it about stories and the people who tell them. Now, I know what you might be thinking: Physicality alive, in the era that The Six operated in Marielda, it was knowledge which was forbidden, turned into contraband and currency both, not stories. But as anyone ever wounded by art can tell you, fiction is a sharper knife than information could ever be. And living fiction, played out in front of your eyes and ears? Well, very few things are as well honed as that. And so it was that Samothes, ever jealous and increasingly suspicious that his erstwhile beau might conquer his capital with culture instead of cudgel, all but forbade the theater.
Jack (as Edmund):        The elephant reappears, somewhere else, on this great span of Hieron. Will it appear in —
Janine:        Wow.
Jack (as Edmund):        Velas? Will it appear in Old Man's Chin? Will it appear down with the wharvers, deep beneath the earth? Maybe — maybe, o crowd —
Jack:        Blows the candle out again.
Jack (as Edmund):        The elephant is dead.
Jack:        Candle lights back up.
Jack (as Edmund):        It will appear with us here, in the very city, the city of light, Marielda!
Austin:        Give me a fucking die roll. [chuckling]
Janine and Ali:        [laughing]
Art:        Worked!
Austin:        The elephant, the elephant will come back! The elephant —
Art:        The elephant is immortal!
Jack (as Edmund):        It might appear in your homes! You may go home —
Janine:        They're mythical creatures already, so...
Austin:        The myth of the elephant is true!
Jack:        Edmund of course on the — sorry, Ethan, is shaking his head on the other side of the stage, because he doesn't believe elephants are real, he's been off the stage the whole time —
Austin:        [laughing]
Jack:        Hasn't seen this one at all.
Austin:        What is it a metaphor for? I don't understand!...
Sylvia:        Incredible.
Austin:        All right. Violet.
Art:        That's the elephant, the elephant is the spirit that lives within us all.
Austin:         Violet, how do you use this, this trick candle, to make sense of —
Janine:        Overcome the... uh...
Art:        Now people are just — to make it so the obstacle still exists, people are just going bananas —
Austin:        Just bananas. Going elephant.
Janine:        Very distracting, very distracting.
Austin:        Elephant! Elephant! Elephant! Elephant!
Art:        Elephant! Elephant! Elephants are always reappearing!
Jack:        Now they're actually excited about it being killed, because it might reappear closer.
Austin:        [laughing]
Ali:        [snorts laughing]
Austin:        Meanwhile at the bar down the road, Billiam is like, “why are people chanting elephant now? There's no such thing as elephants.”
Jack:        [laughing]
Austin:        “I've been over it.”
Art:        The elephant riots are going to burn this city to the ground.
Austin:        Oh, no!
Janine:        Uh... so the thing I want to do is, so I... because it's not very exciting to be like, I'm using the candle to read with, which...
Austin:        Ah, yeah, uh-huh.
Janine:        You know, makes sense. Uh, I'm going to use one of our, one of our callbacks. I got the bedsheet down here.
Austin:        Ah, sure.
Jack:        Ooh.
Janine:        And I have pined the bedsheet up behind me to reflect the candle's light back so I have more visibility. It is like a giant soft-box situation.
Austin:        Uh-huh. Love it.
Janine:        So I can get a better view of everything around me as I'm, as I'm searching. So I won't miss things as easily.
Austin:        Yeah. This is good.
Janine:        And I'm obviously choosing a success on the heist, because we, those, it’s a little more precarious.
Austin:        Yeah, it's getting, this one is a little closer to being a mix.
Janine:        Mm-hm.
Austin:        Uh-huh. I, uh, I did think for a moment that you were going to say that you were going to use the candle to — this is very silly. You were going to use the candle to read by, and then a regular candle would be being blown out by the sheer force of the elephant chanting, with the echoing and —
Janine:        Even within this orb. [chuckles]
Austin:        Even within this orb, the echoing and the, and the shouting gets here, blows it out, but it's a trick candle so it lights back up. All right.
Janine:        Sometimes you've just got to give the straightforward answer.
Austin:        All right. Yeah, yeah. That's fair, that's fair. All right. Uh, do you find what you're looking for? Do you find, like, whatever the key is to open the thing?
Janine:        I mean, I succeed, so... y- yes? I guess it's easiest if I find a spare key.
Austin:        Yeah. Then you find the spare key. With the, with the —
Janine:        And like, the cataloguer would have —
Austin:        Yes.
Janine:        A spare key.
Austin:        It's a spare key, that has the spare secret password thing that needs to be fed into the machine —
Janine:         Yes, exactly.
Austin:        To unlock the thing that has your true name and identity in it.
Janine:        Amazing.
Austin:        Amazing. Uh, meanwhile on stage, just real quick to be clear — Edmund, do you kill the elephant?
Jack:        Theatrically, Austin.
Austin:        Theatrically.
Ali:        [laughing]
Jack:        You know, we might be in Marielda but we're not —
Janine:        The elephant is a theater-trained elephant.
Austin:        Yeah, yeah, yeah. I understand. It just tips over.
Art:        Yeah.
Austin:        And goes, “honk!”
Janine:        Yeah, it knows how to take a fall, like —
Austin:        “Honk, mimimimimimi.” [laughing]
Ali and Janine:        [laughing]
Art:        It'll be back for the, for the...
Ali:        You don't think it's a — “honk shoo, honk shoo”
Austin:        Oh, it might be a “honk shoo, honk shoo.” Yeah. It's a, “honk shoo, honk shoo.”
Sylvia:        You mean we don't want to hold the elephant hostage for donations?
Austin:        [laughing]
Jack:        A big — a full-scale elephant is, “honk shoo, honk shoo,”—
Austin:        You're right.
Jack:        This small elephant is, “honk mimimimimi.”
Austin:         You're right. “Mimimimimimi.” Yeah.
Ali:        [laughing]
Jack:        Uh... how does, how does he kill the elephant?
Austin:        [laughing]
Jack:        Trapdoor. Back offstage, filled with water.
Austin:        [gasps]
Jack:        Green-grocer says —
Jack (as Edmund):        I will push the elephant from the cliff!
Jack:        Pushes the elephant. Elephant falls into the water, sucks the water up through its trunk and spits it out, making a mighty splash as the elephant hits the water below the cliff.
Austin:        Incredible. What a, what teamwork. I didn't realize that Samolephant is also like a, stunt performer. But, seems like. Incredible.
Jack:        Yeah, yeah, yeah.
Austin:        All right. Ali, you are the director. Who's up?
Ali:        Uh, yeah. I think this is going to be an Aubrey heist, and a Raven on the stage.
Sylvia:        Okay.
Austin:        All right.
Art:        Great.
Austin:         Raven, what's your scene? What's your goal? Now that the elephant has died.
Art:        Uh... okay, we're at 1, 2... that's 7 more. So I can't push, I can't push the play too far. Uh...
Austin:        Right.
Sylvia:        The pacing on this play could be fucked. Like, that's also a thing.
Austin:        It's, that's true, right.
Jack:        It's been a bit derailed by the elephant.
Austin:        Yeah.
Art:        I think without the elephant, the General's grip is falling apart.
Austin:        Ah, I see. So this is almost like, there's almost not a montage, but — you're still playing the sort of choir, right?
Art:        Yeah.
Austin:        You're able to narrate things at a different pace than just, if it was a general scene.
Art:        Right, yeah. So it's sort of like — the play lurches forward, you know, a week or so, and the... we see the like, yeah, the, the, the general's grip. Like I said, it's slipping because, without the elephant, just as the elephant was charming the audience, the elephant is, is the projection of the general's power —
Austin:        Right.
Art:        And without it, it all starts to unravel for the general.
Austin:         Ugh. Uh, what is, what is the added challenge to that sequence, Ali?
Ali:        Uh... huh. I guess... mmm... it already seems to be going kind of poorly. I guess it's like, how, how is this, how is it being sold to the audience, right?
Austin:         Yeah.
Ali:        Is part of the challenge there? Uh...
Austin:        Maybe a change in like... you know, it's totally possible everyone is still just kind of like, thrown off by elephant stuff.
Ali:        [laughing]
Austin:        To now go to this high-concept situation, where it's like, and now there's the mirror person on stage again, trying to summarize —
